STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
488250,99999, 20170209,   62.4, 8,   45.9, 8, 1020.6, 8, 1019.7, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   65.3*,  59.4*, 0.02G,999.9, 000000,
488250,99999, 20170210,   61.1, 8,   46.7, 8, 1023.2, 8, 1022.3, 8,   6.2, 8,   2.9, 8,   5.8, 999.9,   63.5*,  58.3 , 0.00G,999.9, 000000,
488250,99999, 20170211,   60.0, 8,   46.1, 8, 1026.7, 8, 1025.8, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   63.5*,  57.2*, 0.00I,999.9, 000000,
488250,99999, 20170212,   61.8, 8,   47.0, 8, 1025.9, 8, 1025.0, 8,   6.2, 8,   2.9, 8,   5.8, 999.9,   69.3*,  55.6*, 0.00I,999.9, 000000,
488250,99999, 20170213,   64.4, 8,   51.7, 8, 1025.5, 8, 1024.6, 8,   5.3, 8,   2.4, 8,   3.9, 999.9,   71.6*,  54.7 , 0.00I,999.9, 000000,
488250,99999, 20170214,   64.4, 8,   57.6, 8, 1026.2, 8, 1025.3, 8,   4.8, 8,   1.7, 7,   3.9, 999.9,   68.9*,  58.1 , 0.00I,999.9, 000000,
488250,99999, 20170215,   67.5, 8,   61.1, 8, 1023.2, 8, 1022.3, 8,   5.7, 8,   0.2, 8,   1.9, 999.9,   71.1*,  59.0 , 0.00I,999.9, 000000,
488250,99999, 20170216,   71.1, 8,   63.0, 8, 1018.5, 8, 1017.6, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   78.3*,  63.5 , 0.00I,999.9, 000000,
488250,99999, 20170217,   71.7, 8,   64.3, 8, 1019.7, 8, 1018.8, 8,   5.7, 8,   4.1, 8,   5.8, 999.9,   79.2*,  65.1 , 0.00I,999.9, 000000,
488250,99999, 20170218,   71.8, 8,   62.1, 8, 1019.7, 8, 1018.8, 8,   5.7, 8,   2.9, 8,   3.9, 999.9,   78.6*,  65.7*, 0.00I,999.9, 000000,
488250,99999, 20170219,   71.8, 8,   63.7, 8, 1012.6, 8, 1011.7, 8,   7.9, 8,   5.6, 8,   7.8, 999.9,   79.7*,  63.5 , 0.00I,999.9, 000000,
488250,99999, 20170220,   72.9, 8,   67.3, 8, 1010.2, 8, 1009.3, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   76.1*,  67.6 , 0.00I,999.9, 000000,
488250,99999, 20170221,   75.8, 8,   70.4, 8, 1011.8, 8, 1010.9, 8,   5.3, 8,   5.1, 8,   7.8, 999.9,   80.8*,  69.6 , 0.00I,999.9, 000000,
488250,99999, 20170222,   77.7, 8,   72.4, 8, 1011.5, 8, 1010.6, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   82.4*,  72.0 , 0.00I,999.9, 000000,
488250,99999, 20170223,   65.3, 8,   57.0, 8, 1017.3, 8, 1016.4, 8,   6.2, 8,   5.3, 8,   5.8, 999.9,   77.0 ,  59.4*, 0.00G,999.9, 000000,
488250,99999, 20170224,   60.1, 8,   46.9, 8, 1021.9, 8, 1021.0, 8,   6.2, 8,   4.1, 8,   7.8, 999.9,   62.1*,  57.6*, 0.00G,999.9, 000000,
488250,99999, 20170225,   58.8, 8,   49.3, 8, 1021.6, 8, 1020.8, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   61.0*,  55.9 , 0.00I,999.9, 000000,
488250,99999, 20170226,   64.3, 8,   47.5, 8, 1021.4, 8, 1020.5, 8,   6.2, 8,   2.9, 8,   5.8, 999.9,   68.9 ,  57.7 , 0.00G,999.9, 000000,
488250,99999, 20170227,   66.1, 8,   50.6, 8, 1021.4, 8, 1020.5, 8,   6.2, 8,   1.4, 7,   3.9, 999.9,   70.2*,  62.1*, 0.00I,999.9, 000000,
488250,99999, 20170228,   65.2, 8,   55.6, 8, 1019.3, 8, 1018.4, 8,   6.2, 8,   1.7, 7,   3.9, 999.9,   68.4*,  62.1*, 0.00I,999.9, 000000,
488250,99999, 20170301,   62.2, 8,   58.0, 8, 1021.7, 8, 1020.8, 8,   5.3, 8,   2.9, 8,   3.9, 999.9,   63.0*,  59.9*, 0.00G,999.9, 010000,
488250,99999, 20170302,   68.0, 8,   56.5, 8, 1017.6, 8, 1016.7, 8,   6.2, 8,   1.7, 8,   3.9, 999.9,   74.5*,  62.2 , 0.00G,999.9, 000000,
488250,99999, 20170303,   69.7, 8,   61.4, 8, 1012.3, 8, 1011.4, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   75.6*,  63.1 , 0.00I,999.9, 000000,
488250,99999, 20170304,   71.8, 8,   66.2, 8, 1009.8, 8, 1008.9, 8,   5.7, 8,   3.2, 8,   5.8, 999.9,   76.3*,  65.8 , 0.00I,999.9, 000000,
488250,99999, 20170305,   73.9, 8,   68.9, 8, 1009.6, 8, 1008.7, 8,   5.7, 8,   3.9, 7,   5.8, 999.9,   78.1*,  69.8 , 0.00I,999.9, 000000,
488250,99999, 20170306,   70.6, 8,   64.3, 8, 1012.7, 8, 1011.8, 8,   5.7, 8,   3.4, 8,   5.8, 999.9,   74.3 ,  66.2*, 0.00G,999.9, 000000,
488250,99999, 20170307,   61.9, 8,   60.4, 8, 1015.0, 8, 1014.1, 8,   2.5, 8,   3.2, 8,   3.9, 999.9,   65.3 ,  60.1*, 0.09G,999.9, 010000,
488250,99999, 20170308,   61.2, 8,   57.7, 8, 1016.4, 8, 1015.5, 8,   4.8, 8,   3.2, 8,   5.8, 999.9,   62.1*,  59.7 , 0.19G,999.9, 010000,
488250,99999, 20170309,   63.1, 8,   60.3, 8, 1012.5, 8, 1011.6, 8,   4.3, 8,   2.2, 8,   3.9, 999.9,   65.7*,  59.5 , 0.06G,999.9, 010000,
488250,99999, 20170310,   67.6, 8,   63.5, 8, 1010.3, 8, 1009.5, 8,   5.3, 8,   1.7, 8,   3.9, 999.9,   71.6*,  61.3 , 0.03G,999.9, 010000,
488250,99999, 20170311,   69.4, 8,   67.9, 8, 1011.6, 8, 1010.7, 8,   2.7, 8,   2.4, 8,   3.9, 999.9,   71.1*,  66.9 , 0.01G,999.9, 110000,
488250,99999, 20170312,   73.0, 8,   70.3, 8, 1009.3, 8, 1008.4, 8,   4.3, 8,   3.6, 8,   3.9, 999.9,   76.5*,  68.5 , 0.03G,999.9, 010000,
488250,99999, 20170313,   76.4, 7,   72.7, 7, 1008.3, 7, 1007.4, 7,   5.7, 7,   2.5, 7,   3.9, 999.9,   80.1*,  71.4 , 0.08G,999.9, 010000,
488250,99999, 20170314,   75.6, 8,   71.5, 8, 1012.4, 8, 1011.5, 8,   4.8, 8,   3.6, 8,   5.8, 999.9,   82.6*,  68.0*, 0.00G,999.9, 010000,
488250,99999, 20170315,   68.0, 8,   66.2, 8, 1013.0, 8, 1012.1, 8,   3.4, 8,   4.4, 8,   5.8, 999.9,   69.6 ,  66.2 , 0.04G,999.9, 010000,
488250,99999, 20170316,   69.4, 7,   68.4, 7, 1012.2, 7, 1011.3, 7,   3.0, 7,   1.1, 7,   3.9, 999.9,   71.6*,  67.1 , 0.00G,999.9, 010000,
488250,99999, 20170317,   69.9, 7,   68.7, 7, 1013.0, 7, 1012.1, 7,   4.6, 7,   0.6, 7,   1.9, 999.9,   71.1*,  67.6 , 0.20G,999.9, 010000,
488250,99999, 20170318,   73.7, 8,   71.6, 8, 1012.7, 8, 1011.8, 8,   4.8, 8,   2.4, 8,   5.8, 999.9,   78.3*,  69.1 , 0.02G,999.9, 010000,
488250,99999, 20170319,   75.2, 8,   72.9, 8, 1012.3, 8, 1011.4, 8,   4.3, 8,   5.1, 8,   5.8, 999.9,   79.7*,  71.6 , 0.02G,999.9, 010000,
488250,99999, 20170320,   76.6, 8,   73.1, 8, 1011.9, 8, 1011.0, 8,   5.7, 8,   3.9, 8,   5.8, 999.9,   81.9*,  73.0 , 0.08G,999.9, 010000,
488250,99999, 20170321,   76.3, 8,   71.3, 8, 1010.2, 8, 1009.3, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   81.7*,  72.5 , 0.04G,999.9, 000000,
488250,99999, 20170322,   78.1, 8,   73.3, 8, 1009.5, 8, 1008.5, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   83.3*,  72.5 , 0.03G,999.9, 010000,
488250,99999, 20170323,   79.0, 8,   73.6, 8, 1010.5, 8, 1009.7, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   84.6*,  74.1 , 0.05G,999.9, 010000,
488250,99999, 20170324,   80.3, 4,   73.5, 4, 1011.8, 4, 1010.9, 4,   6.2, 4,   5.8, 4,   7.8, 999.9,   83.5*,  75.9 , 0.00G,999.9, 000000,
488250,99999, 20170326,   65.8, 4,   56.7, 4, 1022.3, 4, 1021.4, 4,   6.2, 4,   0.0, 4, 999.9, 999.9,   67.3*,  64.8*, 0.00I,999.9, 000000,
488250,99999, 20170327,   67.2, 8,   55.5, 8, 1021.4, 8, 1020.5, 8,   6.2, 8,   1.1, 7,   3.9, 999.9,   69.3*,  64.4 , 0.00I,999.9, 000000,
488250,99999, 20170328,   71.6, 8,   64.3, 8, 1015.2, 8, 1014.3, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   80.1*,  65.7 , 0.05G,999.9, 000000,
488250,99999, 20170329,   72.9, 8,   69.1, 8, 1015.0, 8, 1014.1, 8,   5.3, 8,   4.1, 8,   5.8, 999.9,   77.2*,  68.4 , 0.00G,999.9, 000000,
488250,99999, 20170331,   66.9, 4,   64.5, 4, 1019.8, 4, 1018.9, 4,   6.2, 4,   0.0, 4, 999.9, 999.9,   74.7 ,  66.2*, 0.73G,999.9, 010000,
488250,99999, 20170401,   70.7, 8,   58.3, 8, 1019.9, 8, 1019.0, 8,   7.8, 8,   3.4, 8,   5.8, 999.9,   77.4*,  65.5 , 0.00G,999.9, 000000,
488250,99999, 20170402,   71.0, 8,   60.1, 8, 1019.2, 8, 1018.3, 8,   5.7, 8,   2.2, 8,   3.9, 999.9,   77.0*,  62.6 , 0.00I,999.9, 000000,
488250,99999, 20170403,   73.4, 8,   66.1, 8, 1016.7, 8, 1015.8, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   79.7*,  67.3 , 0.00I,999.9, 000000,
488250,99999, 20170404,   74.5, 8,   69.4, 8, 1013.8, 8, 1012.9, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   81.5 ,  69.8 , 0.00G,999.9, 000000,
488250,99999, 20170405,   74.6, 8,   70.0, 8, 1010.7, 8, 1009.8, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   79.2*,  70.7 , 0.00I,999.9, 000000,
488250,99999, 20170406,   77.5, 8,   72.9, 8, 1008.8, 8, 1007.9, 8,   5.7, 8,   4.1, 8,   5.8, 999.9,   83.3*,  71.4 , 0.00G,999.9, 010000,
488250,99999, 20170409,   79.7, 5,   75.3, 5, 1002.7, 5, 1001.8, 5,   6.2, 5,   3.1, 5,   5.8, 999.9,   86.9 ,  75.6*, 0.00G,999.9, 000000,
488250,99999, 20170410,   82.7, 8,   76.5, 8, 1001.7, 8, 1000.8, 8,   7.8, 8,   2.4, 8,   3.9, 999.9,   91.6*,  75.6 , 0.00I,999.9, 000000,
488250,99999, 20170411,   83.2, 8,   76.3, 8, 1004.9, 8, 1004.0, 8,   6.2, 8,   3.4, 8,   5.8, 999.9,   93.2*,  75.6*,99.99 ,999.9, 010000,
488250,99999, 20170412,   72.3, 8,   63.7, 8, 1013.8, 8, 1012.9, 8,   6.2, 8,   2.4, 8,   5.8, 999.9,   73.8*,  71.2 , 0.02G,999.9, 000000,
488250,99999, 20170413,   74.3, 8,   64.3, 8, 1016.0, 8, 1015.1, 8,   6.2, 8,   2.7, 8,   3.9, 999.9,   80.6*,  70.2*, 0.00G,999.9, 010000,
488250,99999, 20170414,   74.5, 8,   67.5, 8, 1011.8, 8, 1010.9, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   81.5 ,  70.2 , 0.00G,999.9, 000000,
488250,99999, 20170415,   77.8, 8,   72.6, 8, 1009.8, 8, 1008.9, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   83.3*,  70.7 , 0.00I,999.9, 000000,
488250,99999, 20170416,   79.3, 8,   74.9, 8, 1010.7, 8, 1009.8, 8,   5.7, 8,   4.6, 8,   5.8, 999.9,   83.3*,  75.2 , 0.00I,999.9, 000000,
488250,99999, 20170417,   79.8, 8,   74.5, 8, 1010.0, 8, 1009.1, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   85.6*,  74.5*, 0.02G,999.9, 010000,
488250,99999, 20170418,   72.9, 8,   70.1, 8, 1008.7, 8, 1007.8, 8,   3.9, 8,   4.1, 8,   5.8, 999.9,   73.4*,  72.1 , 0.04G,999.9, 010000,
488250,99999, 20170419,   80.5, 8,   75.3, 8, 1005.1, 8, 1004.2, 8,   6.5, 8,   3.6, 8,   5.8, 999.9,   88.9*,  72.5 , 0.04G,999.9, 010000,
488250,99999, 20170420,   84.7, 8,   76.8, 8, 1005.0, 8, 1004.1, 8,  11.7, 8,   3.6, 8,   5.8, 999.9,   92.7*,  77.4 , 0.00G,999.9, 000000,
488250,99999, 20170421,   81.6, 8,   70.6, 8, 1008.1, 8, 1007.2, 8,   6.2, 8,   3.6, 8,   7.8, 999.9,   96.1 ,  71.1*, 0.50G,999.9, 000010,
488250,99999, 20170422,   72.1, 8,   61.4, 8, 1013.9, 8, 1013.0, 8,   6.2, 8,   3.4, 8,   5.8, 999.9,   74.5*,  69.4 , 0.04G,999.9, 010000,
488250,99999, 20170423,   71.2, 8,   66.0, 8, 1013.4, 8, 1012.5, 8,   6.2, 8,   2.2, 8,   3.9, 999.9,   72.0*,  68.5 , 0.16G,999.9, 010000,
488250,99999, 20170424,   74.4, 8,   70.1, 8, 1010.4, 8, 1009.5, 8,   6.2, 8,   2.7, 8,   3.9, 999.9,   77.0*,  69.8 , 0.00G,999.9, 000000,
488250,99999, 20170425,   78.4, 8,   72.5, 8, 1008.3, 8, 1007.4, 8,   7.0, 8,   3.4, 8,   3.9, 999.9,   83.5*,  72.1 , 0.00I,999.9, 000000,
488250,99999, 20170426,   81.4, 8,   74.4, 8, 1009.2, 8, 1008.3, 8,   5.7, 8,   3.4, 8,   5.8, 999.9,   87.8*,  75.2 ,99.99 ,999.9, 010000,
488250,99999, 20170427,   73.8, 8,   66.2, 8, 1014.4, 8, 1013.5, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   77.0 ,  71.6 , 0.68G,999.9, 010000,
488250,99999, 20170428,   75.1, 8,   62.5, 8, 1014.9, 8, 1014.0, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   79.7*,  72.0*, 0.00G,999.9, 000000,
488250,99999, 20170429,   77.1, 8,   67.1, 8, 1012.4, 8, 1011.5, 8,   7.8, 8,   4.9, 8,   5.8, 999.9,   82.8*,  71.6 , 0.00I,999.9, 000000,
488250,99999, 20170430,   78.5, 8,   73.1, 8, 1008.9, 8, 1008.0, 8,   6.2, 8,   6.1, 8,   7.8, 999.9,   83.7*,  71.6 , 0.00I,999.9, 000000,
488250,99999, 20170501,   82.8, 8,   76.6, 8, 1008.0, 8, 1007.0, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   89.1*,  76.1 ,99.99 ,999.9, 010000,
488250,99999, 20170502,   83.4, 8,   77.2, 8, 1007.1, 8, 1006.2, 8,   6.2, 8,   5.1, 8,   5.8, 999.9,   91.4 ,  79.0 , 0.00G,999.9, 000000,
488250,99999, 20170503,   84.6, 8,   78.5, 8, 1006.2, 8, 1005.3, 8,   6.2, 8,   4.9, 8,   5.8, 999.9,   90.5*,  79.3 , 0.00I,999.9, 000000,
488250,99999, 20170504,   84.8, 8,   74.2, 8, 1010.6, 8, 1009.7, 8,   7.0, 8,   5.6, 8,   7.8, 999.9,   92.3*,  79.2*, 0.00I,999.9, 000000,
488250,99999, 20170505,   81.8, 8,   74.1, 8, 1013.1, 8, 1012.2, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   87.3*,  78.3 , 0.00I,999.9, 000000,
488250,99999, 20170506,   80.5, 8,   75.3, 8, 1012.9, 8, 1012.0, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   84.6*,  78.1 , 0.00G,999.9, 010010,
488250,99999, 20170507,   83.1, 8,   74.3, 8, 1010.4, 8, 1009.5, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   90.5*,  76.3 , 0.00G,999.9, 000000,
488250,99999, 20170508,   84.7, 8,   77.6, 8, 1008.2, 8, 1007.3, 8,   6.2, 8,   5.6, 8,   7.8, 999.9,   91.8*,  78.8 , 0.00I,999.9, 000010,
488250,99999, 20170509,   82.6, 8,   73.8, 8, 1010.8, 8, 1009.9, 8,   7.0, 8,   5.1, 8,   7.8, 999.9,   89.6*,  77.9*, 0.00I,999.9, 000000,
488250,99999, 20170510,   83.6, 8,   75.8, 8, 1011.8, 8, 1010.9, 8,   7.0, 8,   4.4, 8,   5.8, 999.9,   90.9*,  77.4 , 0.08A,999.9, 010000,
488250,99999, 20170511,   84.1, 8,   77.0, 8, 1011.0, 8, 1010.1, 8,   6.2, 8,   5.8, 8,   7.8, 999.9,   90.0*,  78.6 , 0.12E,999.9, 000000,
488250,99999, 20170512,   77.8, 8,   71.9, 8, 1011.1, 8, 1010.2, 8,   6.2, 8,   4.4, 7,   5.8, 999.9,   81.5*,  73.8*, 0.22G,999.9, 010010,
488250,99999, 20170513,   82.6, 8,   74.0, 8, 1008.9, 8, 1008.0, 8,   8.5, 8,   3.2, 8,   5.8, 999.9,   89.8*,  75.0 , 0.03G,999.9, 000000,
488250,99999, 20170514,   83.4, 8,   75.7, 8, 1007.1, 8, 1006.2, 8,   8.5, 8,   4.6, 8,   5.8, 999.9,   90.0*,  77.0 , 0.00G,999.9, 000000,
488250,99999, 20170515,   81.9, 8,   74.6, 8, 1007.6, 8, 1006.7, 8,   7.0, 8,   2.8, 7,   3.9, 999.9,   88.5 ,  77.7*, 0.43G,999.9, 010000,
488250,99999, 20170516,   83.9, 8,   69.8, 8, 1008.8, 8, 1007.9, 8,   6.2, 8,   3.9, 6,   5.8, 999.9,   92.3 ,  77.4 , 0.09G,999.9, 000000,
488250,99999, 20170517,   77.0, 8,   68.2, 8, 1011.0, 8, 1010.1, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   83.1 ,  71.6*, 0.00G,999.9, 010000,
488250,99999, 20170518,   72.5, 8,   67.6, 8, 1011.6, 8, 1010.7, 8,   5.3, 8,   3.3, 7,   5.8, 999.9,   76.1 ,  69.4*, 0.06G,999.9, 010000,
488250,99999, 20170519,   71.4, 8,   69.0, 8, 1008.4, 8, 1007.5, 8,   3.9, 8,   4.4, 8,   5.8, 999.9,   72.0*,  69.4 , 0.55G,999.9, 010000,
488250,99999, 20170520,   80.4, 8,   73.9, 8, 1004.3, 8, 1003.4, 8,   6.2, 8,   3.1, 7,   3.9, 999.9,   88.5 ,  71.2 , 0.02G,999.9, 000000,
488250,99999, 20170521,   80.8, 8,   77.8, 8, 1004.1, 8, 1003.2, 8,   6.2, 8,   3.2, 8,   3.9, 999.9,   85.6 ,  77.4 , 0.00G,999.9, 010000,
488250,99999, 20170522,   85.2, 8,   80.9, 8, 1003.7, 8, 1002.8, 8,   6.2, 8,   5.1, 8,   5.8, 999.9,   93.2 ,  79.2 , 0.01G,999.9, 000000,
488250,99999, 20170523,   86.6, 8,   80.3, 8, 1004.3, 8, 1003.4, 8,   7.8, 8,   4.4, 7,   5.8, 999.9,   93.2*,  81.3 , 0.00G,999.9, 010000,
488250,99999, 20170524,   81.5, 8,   72.3, 8, 1007.4, 8, 1006.5, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   87.1*,  75.4 , 0.11G,999.9, 010000,
488250,99999, 20170525,   79.7, 8,   63.1, 8, 1011.1, 8, 1010.2, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   85.1*,  74.3 , 0.07G,999.9, 010000,
488250,99999, 20170526,   81.6, 8,   62.8, 8, 1010.3, 8, 1009.5, 8,  10.9, 8,   4.2, 7,   5.8, 999.9,   90.5 ,  73.8*, 0.00G,999.9, 000000,
488250,99999, 20170527,   82.2, 8,   64.8, 8, 1009.4, 8, 1008.5, 8,   9.3, 8,   1.7, 8,   3.9, 999.9,   92.5*,  71.6 , 0.00I,999.9, 000000,
488250,99999, 20170528,   82.8, 8,   67.9, 8, 1008.9, 8, 1008.0, 8,   6.2, 8,   2.4, 8,   3.9, 999.9,   90.9*,  72.1 , 0.00I,999.9, 000000,
488250,99999, 20170529,   83.8, 8,   72.6, 8, 1008.0, 8, 1007.1, 8,   8.5, 8,   3.6, 8,   5.8, 999.9,   91.4*,  75.7 , 0.00I,999.9, 000000,
488250,99999, 20170530,   85.4, 8,   75.6, 8, 1007.1, 8, 1006.2, 8,  11.7, 8,   3.4, 8,   3.9, 999.9,   92.3*,  77.9 , 0.00I,999.9, 000000,
488250,99999, 20170531,   86.5, 8,   76.6, 8, 1003.5, 8, 1002.6, 8,   9.3, 8,   4.1, 8,   5.8, 999.9,   95.4*,  80.6 , 0.00I,999.9, 000000,
488250,99999, 20170601,   92.2, 8,   76.8, 8,  999.7, 8,  998.8, 8,  12.4, 8,   3.2, 8,   5.8, 999.9,  101.3*,  81.0 , 0.00I,999.9, 000000,
488250,99999, 20170602,   95.0, 8,   75.4, 8,  999.0, 8,  998.1, 8,  10.9, 8,   4.2, 7,   7.8, 999.9,  105.1*,  86.0 , 0.00I,999.9, 000000,
488250,99999, 20170603,   97.0, 8,   75.7, 8,  997.9, 8,  997.0, 8,   8.5, 8,   3.9, 8,   7.8, 999.9,  105.8*,  86.9 , 0.00I,999.9, 000000,
488250,99999, 20170604,   97.2, 8,   78.1, 8,  997.4, 8,  996.5, 8,   8.5, 8,   2.7, 8,   5.8, 999.9,  107.8*,  87.8 , 0.00I,999.9, 000000,
488250,99999, 20170605,   94.1, 8,   78.2, 8, 1000.1, 8,  999.2, 8,  10.9, 8,   4.6, 8,   5.8, 999.9,  104.0*,  85.1*, 0.00I,999.9, 000000,
488250,99999, 20170606,   84.1, 8,   77.4, 8, 1006.3, 8, 1005.4, 8,   5.6, 8,   3.3, 7,   5.8, 999.9,   98.6 ,  75.6 , 0.85G,999.9, 010000,
488250,99999, 20170607,   79.2, 8,   74.7, 8, 1008.5, 8, 1007.6, 8,   6.2, 8,   3.2, 8,   3.9, 999.9,   81.7*,  75.7 , 1.63G,999.9, 010000,
488250,99999, 20170608,   85.0, 8,   76.8, 8, 1006.2, 8, 1005.3, 8,   6.2, 8,   2.4, 8,   3.9, 999.9,   91.8*,  77.5 , 0.00G,999.9, 010000,
488250,99999, 20170609,   84.3, 8,   77.5, 8, 1005.8, 8, 1004.9, 8,  10.9, 8,   4.9, 8,   5.8, 999.9,   89.6*,  80.2 , 0.14G,999.9, 010000,
488250,99999, 20170610,   85.5, 8,   78.9, 8, 1005.0, 8, 1004.1, 8,   7.8, 8,   4.1, 8,   5.8, 999.9,   92.5*,  80.2 , 0.00G,999.9, 000000,
488250,99999, 20170611,   86.1, 8,   78.6, 8, 1004.2, 8, 1003.3, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   92.7*,  81.5 , 0.00I,999.9, 000010,
488250,99999, 20170612,   87.6, 8,   79.8, 8, 1002.8, 8, 1001.9, 8,   6.2, 8,   3.9, 8,   3.9, 999.9,   92.3*,  82.4 , 0.00I,999.9, 000000,
488250,99999, 20170613,   83.7, 8,   78.8, 8, 1004.6, 8, 1003.7, 8,   6.2, 8,   2.7, 8,   3.9, 999.9,   87.8*,  78.8*, 2.24G,999.9, 010010,
488250,99999, 20170614,   83.5, 8,   79.5, 8, 1005.3, 8, 1004.4, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   87.3*,  81.3 , 0.00G,999.9, 000010,
488250,99999, 20170615,   88.1, 8,   80.7, 8, 1003.2, 8, 1002.3, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   92.5*,  81.5 , 0.00I,999.9, 000000,
488250,99999, 20170616,   87.7, 8,   76.0, 8, 1003.0, 8, 1002.1, 8,   5.7, 8,   3.9, 8,   5.8, 999.9,   95.9*,  77.9*, 1.30A,999.9, 010010,
488250,99999, 20170617,   82.9, 7,   75.6, 7, 1003.2, 7, 1002.3, 7,   6.2, 7,   3.6, 7,   3.9, 999.9,   86.2*,  78.3*, 0.24E,999.9, 010000,
488250,99999, 20170618,   81.7, 8,   77.0, 8, 1002.9, 8, 1002.0, 8,   5.7, 8,   2.9, 8,   3.9, 999.9,   85.1*,  80.4 , 0.00G,999.9, 010000,
488250,99999, 20170619,   83.3, 8,   77.7, 8, 1002.6, 8, 1001.6, 8,   6.2, 8,   3.4, 8,   5.8, 999.9,   90.5*,  78.8*, 0.80G,999.9, 010010,
488250,99999, 20170621,   89.1, 7,   79.8, 7, 1000.8, 7,  999.9, 7,   6.2, 7,   2.8, 7,   3.9, 999.9,   94.5*,  78.8 , 0.00G,999.9, 000000,
488250,99999, 20170622,   87.8, 8,   77.8, 8, 1002.6, 8, 1001.7, 8,   7.8, 8,   3.6, 8,   3.9, 999.9,   99.0 ,  82.4 , 0.00G,999.9, 000000,
488250,99999, 20170623,   87.8, 8,   80.5, 8, 1003.0, 8, 1002.1, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   93.6*,  82.0 , 0.01G,999.9, 000010,
488250,99999, 20170624,   86.4, 7,   78.4, 7, 1002.6, 7, 1001.7, 7,   6.2, 7,   4.2, 7,   5.8, 999.9,   93.7*,  79.7*, 0.00G,999.9, 000010,
488250,99999, 20170625,   84.3, 8,   76.2, 8, 1004.1, 8, 1003.2, 8,   5.6, 8,   3.4, 8,   5.8, 999.9,   95.0 ,  77.7 , 1.70G,999.9, 010010,
488250,99999, 20170626,   86.2, 8,   80.1, 8, 1005.7, 8, 1004.8, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   91.4*,  79.0 , 0.54G,999.9, 000000,
488250,99999, 20170627,   86.0, 8,   79.5, 8, 1006.4, 8, 1005.5, 8,   7.3, 8,   4.6, 8,   5.8, 999.9,   91.4*,  81.7*, 0.00G,999.9, 010010,
488250,99999, 20170628,   84.1, 7,   79.1, 7, 1006.9, 7, 1006.0, 7,   6.2, 7,   2.2, 7,   3.9, 999.9,   88.7*,  81.5*, 0.17G,999.9, 010010,
488250,99999, 20170629,   82.6, 8,   77.5, 8, 1005.7, 8, 1004.8, 8,   5.6, 8,   4.1, 8,   9.7, 999.9,   92.3 ,  78.4 , 1.11G,999.9, 010000,
488250,99999, 20170630,   85.1, 8,   78.2, 8, 1003.4, 8, 1002.5, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   89.2*,  78.6 , 0.02G,999.9, 000000,
488250,99999, 20170701,   86.8, 8,   78.6, 8, 1002.0, 8, 1001.1, 8,   6.2, 8,   2.4, 8,   3.9, 999.9,   92.3*,  81.5 , 0.00G,999.9, 010000,
488250,99999, 20170702,   86.6, 8,   78.5, 8, 1001.7, 8, 1000.8, 8,   6.2, 8,   3.6, 8,   3.9, 999.9,   90.5*,  81.5 , 0.01G,999.9, 010000,
488250,99999, 20170703,   85.5, 7,   77.9, 7, 1001.9, 7, 1001.0, 7,   6.2, 7,   1.1, 7,   1.9, 999.9,   88.0*,  81.3 , 0.03G,999.9, 010000,
488250,99999, 20170704,   84.6, 8,   77.8, 8, 1003.4, 8, 1002.5, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   92.3 ,  81.5*, 0.03G,999.9, 010000,
